"Country"|"InstCode"|"CMSstatus"|"NameCMS"|"NamfCMS"|"lpc-fellows"|"lpc-all"
"USA"|"KANSAS-UNIV"|"Yes"|"Popescu"|"Sorina"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Royon"|"Christophe"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Sanders"|"Stephen"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Stringer"|"Robert"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Tapia Takaki"|"Daniel"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Wang"|"Quan"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Wilson"|"Graham"|""|""
"USA"|"LIVERMORE"|"Yes"|"Gronberg"|"Jeffrey"|""|""
"USA"|"LIVERMORE"|"Yes"|"Lange"|"David"|""|""
"USA"|"LIVERMORE"|"Yes"|"Rebassoo"|"Finn"|""|""
"USA"|"LIVERMORE"|"Yes"|"Wright"|"Douglas"|""|""
"USA"|"LOS_ALAMOS"|"No"|"Brooks"|"Melynda"|""|""
"USA"|"LOS_ALAMOS"|"No"|"Green"|"J. Andrew"|""|""
"USA"|"LOS_ALAMOS"|"No"|"Kapustinsky"|"Jon"|""|""
"USA"|"LOS_ALAMOS"|"No"|"Klein"|"Andreas"|""|""
"USA"|"LOS_ALAMOS"|"No"|"Leitch"|"Michael"|""|""
"USA"|"MARYLAND"|"Yes"|"Baden"|"Drew"|""|""
"USA"|"MARYLAND"|"Yes"|"Belloni"|"Alberto"|""|""
"USA"|"MARYLAND"|"Yes"|"Eno"|"Sarah Catherine"|""|""
"USA"|"MARYLAND"|"Yes"|"Hadley"|"Nicholas John"|""|""
"USA"|"MARYLAND"|"Yes"|"Jeng"|"Geng-Yuan"|""|""
"USA"|"MARYLAND"|"Yes"|"Kellogg"|"Richard G."|""|""
"USA"|"MARYLAND"|"Yes"|"Kolberg"|"Ted"|""|""
"USA"|"MARYLAND"|"Yes"|"Kunkle"|"Joshua"|""|""
"USA"|"MARYLAND"|"Yes"|"Mignerey"|"Alice"|""|""
"USA"|"MARYLAND"|"Yes"|"Skuja"|"Andris"|""|""
"USA"|"MARYLAND"|"Yes"|"Youn"|"Sung Woo"|""|""
"USA"|"MINNESOTA"|"Yes"|"Kao"|"Shih-Chuan"|""|""
"USA"|"MINNESOTA"|"Yes"|"Nourbakhsh"|"Shervin"|""|""
"USA"|"MINNESOTA"|"Yes"|"Rusack"|"Roger"|""|""
"USA"|"MINNESOTA"|"Yes"|"Singovsky"|"Alexander"|""|""
"USA"|"MISSISSIPPI"|"Yes"|"Cremaldi"|"Lucien Marcus"|""|""
"USA"|"MISSISSIPPI"|"Yes"|"Godang"|"Romulus"|""|""
"USA"|"MISSISSIPPI"|"Yes"|"Kroeger"|"Rob"|""|""
"USA"|"MISSISSIPPI"|"Yes"|"Perera"|"Lalith"|""|""
"USA"|"MISSISSIPPI"|"Yes"|"Reidy"|"Jim"|""|""
"USA"|"MISSISSIPPI"|"Yes"|"Sanders"|"David A"|""|""
"USA"|"MISSISSIPPI"|"Yes"|"Summers"|"Don"|""|""
"USA"|"MIT"|"Yes"|"Cali"|"Ivan Amos"|""|""
"USA"|"MIT"|"Yes"|"Demiragli"|"Zeynep"|""|""
"USA"|"MIT"|"Yes"|"Gomez Ceballos"|"Guillelmo"|""|""
"USA"|"MIT"|"Yes"|"Goncharov"|"Maxim"|""|""
"USA"|"MIT"|"Yes"|"Iiyama"|"Yutaro"|""|""
"USA"|"MIT"|"Yes"|"Innocenti"|"Gian Michele"|""|""
"USA"|"MIT"|"Yes"|"Klute"|"Markus"|""|""
"USA"|"MIT"|"Yes"|"Kovalskyi"|"Dmytro"|""|""
"USA"|"MIT"|"Yes"|"Lai"|"Yue Shi"|""|""
"USA"|"MIT"|"Yes"|"Lee"|"Yen-Jie"|""|""
"USA"|"MIT"|"Yes"|"Marini"|"Andrea Carlo"|""|""
"USA"|"MIT"|"Yes"|"Mironov"|"Camelia"|""|""
"USA"|"MIT"|"Yes"|"Paus"|"Christoph"|""|""
"USA"|"MIT"|"Yes"|"Roland"|"Christof"|""|""
"USA"|"MIT"|"Yes"|"Roland"|"Gunther"|""|""
"USA"|"MIT"|"Yes"|"Salfeld-Nebgen"|"Jakob"|""|""
"USA"|"MIT"|"Yes"|"Stephans"|"George"|""|""
"USA"|"MIT"|"Yes"|"Wyslouch"|"Bolek"|""|""
"USA"|"NORTHEASTERN"|"Yes"|"Wood"|"Darien"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Schmitt"|"Michael Henry"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Sung"|"Kevin"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Trovato"|"Marco"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Velasco"|"Mayda"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Marinelli"|"Nancy"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"McCauley"|"Thomas"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Musienko"|"Yuri"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Smith"|"Geoffrey"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Suh"|"In-Saeng"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Taroni"|"Silvia"|""|""
"USA"|"PRINCETON"|"Yes"|"Benaglia"|"Andrea"|""|""
"USA"|"PRINCETON"|"Yes"|"Driga"|"Olga"|""|""
"USA"|"PRINCETON"|"Yes"|"Elmer"|"Peter"|""|""
"USA"|"PRINCETON"|"Yes"|"Koay"|"Sue Ann"|""|""
"USA"|"PRINCETON"|"Yes"|"Lujan"|"Paul"|""|""
"USA"|"PRINCETON"|"Yes"|"Marlow"|"Daniel"|""|""
"USA"|"PRINCETON"|"Yes"|"Medvedeva"|"Tatiana"|""|""
"USA"|"PRINCETON"|"Yes"|"Palmer"|"Christopher"|""|""
"USA"|"PRINCETON"|"Yes"|"Stickland"|"David"|""|""
"USA"|"PRINCETON"|"Yes"|"Tully"|"Christopher"|""|""
"USA"|"PUERTO_RICO"|"Yes"|"Brownson"|"Eric"|""|""
"USA"|"PUERTO_RICO"|"Yes"|"Lopez"|"Angel"|""|""
"USA"|"PUERTO_RICO"|"Yes"|"Mendez"|"Hector"|""|""
"USA"|"RICE"|"Yes"|"Akgun"|"Bora"|""|""
"USA"|"RICE"|"Yes"|"Ecklund"|"Karl Matthew"|""|""
"USA"|"RICE"|"Yes"|"Eppley"|"Geary"|""|""
"USA"|"RICE"|"Yes"|"Geurts"|"Frank J.M."|""|""
"USA"|"RICE"|"Yes"|"Guilbaud"|"Maxime"|""|""
"USA"|"RICE"|"Yes"|"Li"|"Wei"|""|""
"USA"|"RICE"|"Yes"|"Padley"|"Brian Paul"|""|""
"USA"|"RICE"|"Yes"|"Roberts"|"Jay"|""|""
"USA"|"RICE"|"Yes"|"Rorie"|"Jamal"|""|""
"USA"|"RICE"|"Yes"|"Yepes"|"Pablo"|""|""
"USA"|"ROCKEFELLER"|"Yes"|"Bhatti"|"Anwar"|""|""
"USA"|"ROCKEFELLER"|"Yes"|"Ciesielski"|"Robert"|""|""
"USA"|"ROCKEFELLER"|"Yes"|"Goulianos"|"Konstantin"|""|""
"USA"|"ROCKEFELLER"|"Yes"|"Mesropian"|"Christina"|""|""
"USA"|"RUTGERS"|"Yes"|"Saka"|"Halil"|""|""
"USA"|"RUTGERS"|"Yes"|"Salur"|"Sevil"|""|""
"USA"|"RUTGERS"|"Yes"|"Schnetzer"|"Steve"|""|""
"USA"|"RUTGERS"|"Yes"|"Somalwar"|"Sunil"|""|""
"USA"|"RUTGERS"|"Yes"|"Stone"|"Robert"|""|""
"USA"|"RUTGERS"|"Yes"|"Thomas"|"Scott"|""|""
"USA"|"RUTGERS"|"Yes"|"Walker"|"Matthew"|""|""
"USA"|"TEXAS-TAMU"|"Yes"|"Krutelyov"|"Vyacheslav"|""|""
"USA"|"TEXAS-TECH"|"Yes"|"Sill"|"Alan"|""|""
"USA"|"TEXAS-TECH"|"Yes"|"Wigmans"|"Richard"|""|""
"USA"|"UCDAVIS"|"Yes"|"Breedon"|"Richard"|""|""
"USA"|"UCDAVIS"|"Yes"|"Calderon De La Barca Sanchez"|"Manuel"|""|""
"USA"|"UCDAVIS"|"Yes"|"Cebra"|"Daniel"|""|""
"USA"|"UCDAVIS"|"Yes"|"Chertok"|"Maxwell"|""|""
"USA"|"UCDAVIS"|"Yes"|"Conway"|"John"|""|""
"USA"|"UCDAVIS"|"Yes"|"Cox"|"Peter Timothy"|""|""
"USA"|"UCDAVIS"|"Yes"|"Erbacher"|"Robin"|""|""
"USA"|"UCDAVIS"|"Yes"|"Gunion"|"Jack"|""|""
"USA"|"UCDAVIS"|"Yes"|"Mulhearn"|"Michael"|""|""
"USA"|"UCDAVIS"|"Yes"|"Smith"|"John"|""|""
"USA"|"UCDAVIS"|"Yes"|"Tripathi"|"Mani"|""|""
"USA"|"UCDAVIS"|"Yes"|"Vogt"|"Ramona"|""|""
"USA"|"UCDAVIS"|"Yes"|"Yohay"|"Rachel"|""|""
"USA"|"UCLA"|"Yes"|"Andreev"|"Valeri"|""|""
"USA"|"UCLA"|"Yes"|"Bern"|"Zvi"|""|""
"USA"|"UCLA"|"Yes"|"Erhan"|"Samim"|""|""
"USA"|"UCLA"|"Yes"|"Hauser"|"Jay"|""|""
"USA"|"UCLA"|"Yes"|"Ignatenko"|"Mikhail"|""|""
"USA"|"UCLA"|"Yes"|"Saltzberg"|"David"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Ellison"|"John Anthony"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Gary"|"J William"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Lacroix"|"Florent"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Long"|"Owen Rosser"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Macintire"|"Doug"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Malberti"|"Martina"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Paneva"|"Mirena Ivova"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Seto"|"Richard"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Wimpenny"|"Stephen"|""|""
"USA"|"UCSD"|"Yes"|"Branson"|"James G."|""|""
"USA"|"UCSD"|"Yes"|"Holzner"|"AndrÈ"|""|""
"USA"|"UCSD"|"Yes"|"Pieri"|"Marco"|""|""
"USA"|"UCSD"|"Yes"|"Sani"|"Matteo"|""|""
"USA"|"UCSD"|"Yes"|"Sharma"|"Vivek"|""|""
"USA"|"UCSD"|"Yes"|"Tadel"|"Matevz"|""|""
"USA"|"UCSD"|"Yes"|"Tanasijczuk"|"Andres"|""|""
"USA"|"UCSD"|"Yes"|"Vartak"|"Adish"|""|""
"USA"|"UCSD"|"Yes"|"Wasserbaech"|"Steven"|""|""
"USA"|"UCSD"|"Yes"|"Yagil"|"Avraham"|""|""
"USA"|"VANDERBILT"|"Yes"|"Appelt"|"Eric"|""|""
"USA"|"VANDERBILT"|"Yes"|"Gabella"|"William"|""|""
"USA"|"VANDERBILT"|"Yes"|"Greene"|"Senta"|""|""
"USA"|"VANDERBILT"|"Yes"|"Johns"|"Willard"|""|""
"USA"|"VANDERBILT"|"Yes"|"Maguire"|"Charles"|""|""
"USA"|"VANDERBILT"|"Yes"|"Mao"|"Yaxian"|""|""
"USA"|"VANDERBILT"|"Yes"|"Sheldon"|"Paul"|""|""
"USA"|"VANDERBILT"|"Yes"|"Tuo"|"Shengquan"|""|""
"USA"|"VANDERBILT"|"Yes"|"Velkovska"|"Julia"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Arenton"|"Michael Wayne"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Barria"|"Patrizia"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Cox"|"Bradley"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Hirosky"|"Robert"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Ledovskoy"|"Alexander"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Li"|"Hengne"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Neu"|"Christopher"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Sinthuprasith"|"Tutanon"|""|""
"USA"|"WAYNE"|"Yes"|"MilstËne"|"Caroline"|""|""
"USA"|"WISCONSIN"|"Yes"|"Duric"|"Senka"|""|""
"USA"|"WISCONSIN"|"Yes"|"Klabbers"|"Pamela"|""|""
"USA"|"WISCONSIN"|"Yes"|"Lanaro"|"Armando"|""|""
"USA"|"WISCONSIN"|"Yes"|"Palmonari"|"Francesco"|""|""
"USA"|"WISCONSIN"|"Yes"|"Sarangi"|"Tapas"|""|""
"USA"|"WISCONSIN"|"Yes"|"Savin"|"Alexander"|""|""
